"rna","atac"
8.21635140148832,0.48933688839059
6.46514988374064,0.401187277787374
4.18414279490404,0.0530601756353777
0.0668684977687017,2.09026254325944
1.57301252055954,0.179000544725527
1.42873465736781,0.0410110308234346
1.02505971656485,0.048564897098935
0.0466646473814336,0.933653653797673
0.713866545886976,0.119857213758934
0.265448909444677,0.476673367640623
0.69555470563204,0.0251818402521864
0.540964522472143,0.0684280309354635
0.511414086514961,0.0468347892051191
